sentence	label
in egypt, rice speaks softly	low
'm a linguistics researcher, ed.	low
the chinese and indian varieties differ little in taste.	low
the mixture is fried like a thick pancake and served, sliced, with rice, naan and other curries.	low
"""i don't know."	low
your gift today will help us reach our goal to restore one million acres of irreplaceable wetlands.	high
as shown in the first two studies, more goals were set by people who believe self-control is unlimited and malleable than by any other people--that is, if you expect more success, you may increase the difficulty and number of tasks that you set for yourself.	low
less than three weeks after outfielder cliff floyd was imported to montreal to play a pivotal part in the expos' playoff plans, he was traded to boston tuesday night to try his hand in what the red sox hope will be their postseason plans.	high
"""i love what you do,"" she said."	high
"in a telephone interview, mr. reupke said his departure was for ""personal reasons,"" which he declined to specify."	low
an even more interesting image out of chinese history is the walled village of kat hing wai, in the village of kam tin just outside the market town of yuen long.	low
suddenly, what looked like a little kid darted out of an alley and almost ran into me.	high
as mentioned, the development is divided into three subsections.	low
"the area was called a-ma gau (""bay of a-ma""), and in this way, macau got its name."	low
the key is knowing where to go.	high
the crème de la crème of las vegas deluxe is steve wynn's bellagio.	high
"a very important point to remember: while large ""commercial wineries"" (factory wine producers) may have the ability to market their own wine, smaller growers whom you seem to be so concerned about do not have the proper infrastructure to allow wine sales on line in many cases, let alone having their own transportation infrastructure."	low
all levels of society share a feverish interest in the sport of kings.	high
we picked two neighborhoods to cruise, and dove in.	high
"""no one's immortal."	high
that was more evident here than in any other city, said george starke, who after his career as an offensive tackle with the washington redskins from 1973 to 1984 stuck around and decided to make this place more than his home.	high
gift seeds of california poppy via jessica reeder's mom.	low
"""if i were choosing the people of tomorrow, i would have chosen the people who are now on the board,"""	high
"what's our destination?"""	low
allan's thoughts fled as one, scattering on the breeze that scattered the warning plume.	low
"""no, i meant, where's the ship going?"	low
emily emily em-ill-ee em-i-lee eh-mill-ee eh-mih-lee.	low
"""you don't like it?"""	high
love the fact that people are stealing garden implements (though it's still sad that they need to).	high
maggie gyllenhaal's globes babysitter: mom	low
"after a lifetime of trials, donna not only earned her ged at goodwill, she earned a job here. """	high
after hemming and hawing and assessing my food stash (contents: 10 saltines), i decided to go for it anyway.	high
anna nicole smith fans mourn in cyberspace	high
2. not winning a title will be seen as a massive disappointment	low
a simple contact system for communicating with other people on the ship.	low
kurdish lawmaker killed in an attack in baghdad	high
tiny drops of blood began to seep out of isis' palms as her brow creased.	high
"""to recover the species."""	low
"""i don't know …hey, what about the nature spirits, things like that?"	low
