sentence	label
"he earned a physics degree from columbia, became a redskin, studied drama, worked in sports broadcasting, opened a washington restaurant and built his own home here when he thought he might become a developer, ""just so i could know how the business worked from the ground up,"" he said."	high
action games improve eyesight	high
she frowned.	low
"as evidence of the ""ever-faster"" nature of the city, by the middle of the 1990s the new approach showed signs of backlash, with many visitors criticizing the mediocrity of the las vegas experience."	low
new gadgets galore at tech show	high
i can see tom w's concerns, too.	low
shopping never ends — there's always another inviting spot just down the street.	high
hong kong diary published weekly by hkta tells what's happening in the arts.	high
because of the mills and their conspicuous absence, hundreds of people were uprooted, forced to leave their homes and tightly knit communities.	low
quick and concise, an on-screen information banner automatically gives you the who, when, and where of what's on.	high
"""i decided that… since i wasn't having much success with more – traditional – stories, i might see what sort of work i produced if i let my imagination go freely,"""	high
botched hangings in iraq speed sectarianism	low
alzheimer's drugs offer no help, study finds	low
stenson defends his title at dubai	high
we appreciate your support of our first event of this type.	high
beating leaves teen in coma	low
"""if only you would restrain this morbid impulse of yours, you might write something really worth reading."	low
"the very first thing that the workers could do was ""to get up a petition to stop the shutdown,"" says ed mann, a local union leader and organizer."	low
the federal prosecutor in manhattan alleged in a criminal complaint that tokhtakhounov had conceived and directed a scheme with a second man alleged to be in the russian mob and a member of the russian skating federation to secure a gold medal for the top russian pairs skaters and for the top french ice dancers, one of whom is a russian.	low
colombia fm resigns after relatives' arrests for militia links	low
"""this world was viewed as orderly and relatively uniform, a world in ""black and white"""	high
"also on feb. 12, a week before the ice dancing finals, tokhtakhounov told anissina's mother in a telephone call that the russian federation official ""had called me from america"" to assure that ""we are going to make"" anissina ""an olympic champion."""	high
that's why i want you to learn more about the super summer safari camp.	high
an understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals.	high
