sentence	label
apple to vista upgraders: 'wait'	low
"""enter."""	high
given the urgency of the situation in alaska, defenders needs your immediate assistance to help save alaska's wolves from same-day airborne land-and-shoot slaughter.	high
guber/peters has been locked in litigation with warner communications inc. in an attempt to get out of an exclusive production contract with warner.	high
the main guerrilla force was demilitarized in 1996 with the establishment of a peace accord (warren 2002: 157-158).	low
i take pictures and have ideas and enjoy my thoughts and try to do a little something less about consuming and more about redemption every day.	high
before a skyscraper can be built, a feng shui (see page 68) investigation must take place to ensure that the site and the building will promote health, harmony, and prosperity.	high
pop had given chad the sideways glance that promised hard labor when they made it home.	low
"""personal and official relationship with chang under circumstances where you knew that he was attempting to ingratiate himself, in part through a pattern of attempts to provide you and those around you with gifts over a period of several years."""	high
more excuses were made, and after a few moments, only adrienne and i were left sitting in the ballroom.	low
portugal's resulting near-monopoly of east–west trade understandably awakened the competitive instincts of other european powers.	low
rms international inc., hasbrouk heights, n.j., facing a cash-flow squeeze, said it is seeking other financing sources and waivers from debenture holders.	low
you can walk around the peak for impressive views of hong kong, the coastline, and the islands in 45 minutes on lugard and harlech roads.	low
that information included witness statements, store receipts and other documents indicating that chang had paid for expensive items given to torricelli, his sister, one of his longtime aides, roberta stern, and one of torricelli's former girlfriends, judy d. balaban.	low
yankee pitcher's pilot log found	low
"""you were here before i was,"""	high
guangzhou is famous for its food.	low
col­­o­n­na­­ded public buildings, iron balconies, winding streets, flagstoned squares and the many churches all speak of the portuguese inheritance as well as the chinese, a fusion of east and west that has produced the unique macanese culture.	high
antibiotic ketek more dangerous than thought	low
nepthys tried to grab it, but, by reflex, i caught it first.	high
chen jia ci, the chen family institute (open daily 8:30am–5pm), was built in the late 19th century to promote arts and crafts.	low
"""be careful you don't let him touch it until you're ready to use it,"" the woman admonished nepthys as she slipped the stone into a grey cloth pouch and handed it to him."	high
"""it's beautiful, isn't it, señor flynn?"""	low
"""i can fix that."""	high
if you want to learn something about tea, go to the tea shop at 149 hollywood road, or the moon garden tea house at 5 hoi ping road, causeway bay.	high
stinky flower mystery solved	high
"""i said, `no.""'"	high
"even the city feels alive when spring comes."""	high
you see, we need a strong membership base to continue delivering on our promise.	low
through 1905, helen stewart expanded the ranch to 2000 acres (810 hectares), making quite a bit of money in the process.	low
